op,gas_costs,Bsize,Esize,Msize,B,E,M,tx_hash,tx_index,block_number,eip2565_cost,eip7883_cost,cost_increase,cost_ratio,from_address,to_address,value,gas_used,gas_price,transaction_type,eth_cost_current,eth_cost_eip7883,eth_cost_increase
STATICCALL,200,32,32,32,0x4fdea30f1f016f9a2588333159ef0d0bfd810ce3bd3e33dd81e7b51957769dc,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1af7fb46346d18b14a6b2a124ea655cd0534148fbb6071186f2c9950ca3c1e04,13,22580967,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3618945467.0,2.0,7.237890934e-07,1.8094727335e-06,1.0856836401e-06
STATICCALL,1349,32,32,32,0xaae1a23cf3f8f3ea2b0a2cd6074147dd6ed45c75d5be0e017cb5e5fcd72cbd2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1af7fb46346d18b14a6b2a124ea655cd0534148fbb6071186f2c9950ca3c1e04,13,22580967,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3618945467.0,2.0,4.881957434983e-06,4.881957434983e-06,0.0
STATICCALL,1349,32,32,32,0x2499e17dd6db82ea802be124e170acfdd77f1a916ce3ffc6ddf279d1bd1fe5fe,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1af7fb46346d18b14a6b2a124ea655cd0534148fbb6071186f2c9950ca3c1e04,13,22580967,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3618945467.0,2.0,4.881957434983e-06,4.881957434983e-06,0.0
STATICCALL,1349,32,32,32,0x23b9b26fd61099a7443e379b3e078fa0499b8fbd89a158b6c5a9f6f76c581da3,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1af7fb46346d18b14a6b2a124ea655cd0534148fbb6071186f2c9950ca3c1e04,13,22580967,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3618945467.0,2.0,4.881957434983e-06,4.881957434983e-06,0.0
STATICCALL,200,32,32,32,0x15c383ab280d3561156065bba0822cca133c5fd647b517442d59c615bb401cc6,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbf39e7426e5afc8c81c398cfe303d3179ac834c13df89585d8694fed8f7bab52,11,22580965,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,7.241871818e-07,1.8104679545e-06,1.0862807727e-06
STATICCALL,200,32,32,32,0x2bbeb5bbc0686e03df29421f8edffd6cbce8e0c31bf5b44fc1035b426595881e,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbf39e7426e5afc8c81c398cfe303d3179ac834c13df89585d8694fed8f7bab52,11,22580965,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,7.241871818e-07,1.8104679545e-06,1.0862807727e-06
STATICCALL,1349,32,32,32,0x1a186aca16d3177d83538a9e6cf8e80837aa27a0a6136053a5e6d216de0c4a93,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbf39e7426e5afc8c81c398cfe303d3179ac834c13df89585d8694fed8f7bab52,11,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,1349,32,32,32,0x3be8ad6c3a09b52ced1e186a44a5ea08bce92d5838e5b9adb752ff6b20ae090,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbf39e7426e5afc8c81c398cfe303d3179ac834c13df89585d8694fed8f7bab52,11,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,1349,32,32,32,0x25dafba61c409f0d2ccc8972e1fb044315d75c253538f945070dcd09354c16a0,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbf39e7426e5afc8c81c398cfe303d3179ac834c13df89585d8694fed8f7bab52,11,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,200,32,32,32,0x16065dc244534a5777887763a8f95a3149cf39f1f30c668c6b14ca9d03f38b8b,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x37c39e573a56d377cee92a0ec0a97a89a19bc575da95f3e3d8ae1ca3faf374fa,12,22580965,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,7.241871818e-07,1.8104679545e-06,1.0862807727e-06
STATICCALL,200,32,32,32,0xffa7b06515ef0dd07bf00c4fcd2e62cdd2bf6f8b286883dec8b737332edae8b,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x37c39e573a56d377cee92a0ec0a97a89a19bc575da95f3e3d8ae1ca3faf374fa,12,22580965,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,7.241871818e-07,1.8104679545e-06,1.0862807727e-06
STATICCALL,1349,32,32,32,0x2516a4976bbc9d04be22d444cc2e61b8aa3925b00ac4c318ded4e29144d5bc60,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x37c39e573a56d377cee92a0ec0a97a89a19bc575da95f3e3d8ae1ca3faf374fa,12,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,1349,32,32,32,0x25d409d636b2fa6709f651a54daaed012da79b0d8e9656a7bcd5a060eea11218,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x37c39e573a56d377cee92a0ec0a97a89a19bc575da95f3e3d8ae1ca3faf374fa,12,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,1349,32,32,32,0x29622f6c68c9a4eaf379daf74d62e9e345f7072c89459cd87581f803638d0422,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x37c39e573a56d377cee92a0ec0a97a89a19bc575da95f3e3d8ae1ca3faf374fa,12,22580965,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3620935909.0,2.0,4.884642541241e-06,4.884642541241e-06,0.0
STATICCALL,200,32,32,32,0x76794b41f6d4d865f2082a78600a1cf6d8324c8a1388d57a848e0979d4141d5,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x876571b059b86335025c41306ed66fa3164037e1e2c16570bfa2b0fa42f89b6a,1,22580963,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310097.0,3662869955.0,2.0,7.32573991e-07,1.8314349775e-06,1.0988609865e-06
STATICCALL,200,32,32,32,0x96bde8e59dac13480f7221184605b23021e6a3a3de00c06e24d2be1caa80310,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x876571b059b86335025c41306ed66fa3164037e1e2c16570bfa2b0fa42f89b6a,1,22580963,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310097.0,3662869955.0,2.0,7.32573991e-07,1.8314349775e-06,1.0988609865e-06
STATICCALL,1349,32,32,32,0xecb5009b8d1efe3f98f7b5f2f6208f19a4a9d485601ccac83d802beb767146d,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x876571b059b86335025c41306ed66fa3164037e1e2c16570bfa2b0fa42f89b6a,1,22580963,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310097.0,3662869955.0,2.0,4.941211569295e-06,4.941211569295e-06,0.0
STATICCALL,1349,32,32,32,0x18d37b3580d1afa84c8ad156868a2d9fd031cc304c04dfc2c26588047485fb0f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x876571b059b86335025c41306ed66fa3164037e1e2c16570bfa2b0fa42f89b6a,1,22580963,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310097.0,3662869955.0,2.0,4.941211569295e-06,4.941211569295e-06,0.0
STATICCALL,1349,32,32,32,0x23f2aa14cabaeab6e9469c09313acf7bd078f5eaa6b2fd98919f9973d01c0430,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x876571b059b86335025c41306ed66fa3164037e1e2c16570bfa2b0fa42f89b6a,1,22580963,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310097.0,3662869955.0,2.0,4.941211569295e-06,4.941211569295e-06,0.0
STATICCALL,200,32,32,32,0x1623c30db95f7940d16d9b75f75c459e98d6f315bf8f888ed3b974b846c83f74,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc49fe8b4e41b8e8053a19e2b2424eee8395ded4f6c6dfed4809c095c40a20966,6,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,200,32,32,32,0x23c95c4347eb7e9ec305be2b1de84916eb1efab2f1b7ac3c23797afbfba39dfb,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc49fe8b4e41b8e8053a19e2b2424eee8395ded4f6c6dfed4809c095c40a20966,6,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,1349,32,32,32,0xf63e218daeae03b87e9dd427c9cdcec854816c22108f4dc270fa8a6bca15784,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc49fe8b4e41b8e8053a19e2b2424eee8395ded4f6c6dfed4809c095c40a20966,6,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0x210eff20bdb502c85489cc1738e58814a9a4a234851d6e27e74f107be7622e8f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc49fe8b4e41b8e8053a19e2b2424eee8395ded4f6c6dfed4809c095c40a20966,6,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0xd734398fe660d1555758a51fce95f7d3b489afacad1816742745773d5d4551d,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc49fe8b4e41b8e8053a19e2b2424eee8395ded4f6c6dfed4809c095c40a20966,6,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310073.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,200,32,32,32,0x1404ba2ceec079d902fe9286c2f01a09016574d391a174e55fa130cf956e767e,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc60e54ee366073b494cb0ea1dd179b8a5ca8e168261aa9fff53da73616a40c69,7,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310013.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,200,32,32,32,0x28a11071fb74309a5658e61a828873f903cb617163059a8230d842b992f63b4f,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc60e54ee366073b494cb0ea1dd179b8a5ca8e168261aa9fff53da73616a40c69,7,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310013.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,1349,32,32,32,0x12f39f7694d0a57329e7e89a08b252fea29b06adbaf2afe160a296b726948868,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc60e54ee366073b494cb0ea1dd179b8a5ca8e168261aa9fff53da73616a40c69,7,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310013.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0x98204c491abdf6ec1812d3f314fa132eaa1ef07899e1257f9c7d1b7c04a3aa9,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc60e54ee366073b494cb0ea1dd179b8a5ca8e168261aa9fff53da73616a40c69,7,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310013.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0x2a94c387f92d27a5f63addd8592c85ecea4f9bbd8be658dc10393f964fd4e4b0,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc60e54ee366073b494cb0ea1dd179b8a5ca8e168261aa9fff53da73616a40c69,7,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310013.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,200,32,32,32,0xf813bb58b6e296f4b0cc9c7c46c45313cb20018fb55c69dfa74b7d2fb7db37b,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8c41113b5bd9bbc66246b3a1ae4824ebe49daf5ed8b63022e9f3078ae29104f0,8,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,200,32,32,32,0x179e838f04d0cde07e0e9adaad9d292216d37476b71cde1ce54f17395d8994c5,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8c41113b5bd9bbc66246b3a1ae4824ebe49daf5ed8b63022e9f3078ae29104f0,8,22580962,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3796652740.0,2.0,7.59330548e-07,1.89832637e-06,1.138995822e-06
STATICCALL,1349,32,32,32,0x1e69e0bf7e98b7b30b9eaf5ace9230652013372aa8f677f0b836ba4611c18685,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8c41113b5bd9bbc66246b3a1ae4824ebe49daf5ed8b63022e9f3078ae29104f0,8,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0x5ab47e92df5c39fc9b9900c21f23a8e9a8f0a66ff7f473c36b1b8f7615521e9,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8c41113b5bd9bbc66246b3a1ae4824ebe49daf5ed8b63022e9f3078ae29104f0,8,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,1349,32,32,32,0x215f0ed2343db03f5005ee40e3513487520a3f6a81e3d307cf48c75db487051c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8c41113b5bd9bbc66246b3a1ae4824ebe49daf5ed8b63022e9f3078ae29104f0,8,22580962,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3796652740.0,2.0,5.12168454626e-06,5.12168454626e-06,0.0
STATICCALL,200,32,32,32,0x1c688d3f14a06cc3d95921bc1af123263b02166965d9e74a60d4797d13621afe,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8fb5ce8317781fdeb3d33171acdfd40cb9fd33eb834e53963df1a98127b7869f,21,22580960,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3880278911.0,2.0,7.760557822e-07,1.9401394555e-06,1.1640836733e-06
STATICCALL,200,32,32,32,0x13903c0ec80f1d3d5dc4496bc186d8c413f186370d4e8731827693b12fbaa15,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8fb5ce8317781fdeb3d33171acdfd40cb9fd33eb834e53963df1a98127b7869f,21,22580960,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3880278911.0,2.0,7.760557822e-07,1.9401394555e-06,1.1640836733e-06
STATICCALL,1349,32,32,32,0x1836fa64b89ac046be4791538166269c8144b4b7199a64177d9a6fac29fcc40e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8fb5ce8317781fdeb3d33171acdfd40cb9fd33eb834e53963df1a98127b7869f,21,22580960,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3880278911.0,2.0,5.234496250939e-06,5.234496250939e-06,0.0
STATICCALL,1349,32,32,32,0x1997de56030c3315c3ec17312985ff1341ea3f33daa8bd6ee1dc5f31bde0f45b,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8fb5ce8317781fdeb3d33171acdfd40cb9fd33eb834e53963df1a98127b7869f,21,22580960,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3880278911.0,2.0,5.234496250939e-06,5.234496250939e-06,0.0
STATICCALL,1349,32,32,32,0xb07676f6a533d5d61e3ab56a96595459a4a01f82e2d01d8e30a6821c1fcd5b8,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x8fb5ce8317781fdeb3d33171acdfd40cb9fd33eb834e53963df1a98127b7869f,21,22580960,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3880278911.0,2.0,5.234496250939e-06,5.234496250939e-06,0.0
STATICCALL,200,32,32,32,0x79be0f2f31a4343a973aaf755203ad2e01c35c5899383dd5c97ff9a586ee654,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x4977820862cd309b91b451c867f1eeb231b24d9a81724eae5fa22459c6588bcc,73,22580959,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310037.0,3073519582.0,2.0,6.147039164e-07,1.536759791e-06,9.220558746e-07
STATICCALL,200,32,32,32,0x154a218b973c767bb0951bcfcc17bb9ebf8f8f0e7a130185398a51411841ab2b,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x4977820862cd309b91b451c867f1eeb231b24d9a81724eae5fa22459c6588bcc,73,22580959,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310037.0,3073519582.0,2.0,6.147039164e-07,1.536759791e-06,9.220558746e-07
STATICCALL,1349,32,32,32,0x13c2268dd1794f3bd9e069638de0877f5697da9db5ef15f3078f7041a4c7afff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x4977820862cd309b91b451c867f1eeb231b24d9a81724eae5fa22459c6588bcc,73,22580959,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310037.0,3073519582.0,2.0,4.146177916118e-06,4.146177916118e-06,0.0
STATICCALL,1349,32,32,32,0x3028dc54d51e3104f94974cdf33d5d0bb894a6210c6931b00db7d4e20acff935,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x4977820862cd309b91b451c867f1eeb231b24d9a81724eae5fa22459c6588bcc,73,22580959,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310037.0,3073519582.0,2.0,4.146177916118e-06,4.146177916118e-06,0.0
STATICCALL,1349,32,32,32,0x16962f388da6db9861c9e6f66880cfe3d9437518666ecbb010a22d1fabd10f97,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x4977820862cd309b91b451c867f1eeb231b24d9a81724eae5fa22459c6588bcc,73,22580959,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310037.0,3073519582.0,2.0,4.146177916118e-06,4.146177916118e-06,0.0
STATICCALL,200,32,32,32,0x17c4f299e6ac12da4098fa1f05316f1cdad49061caeb7b2fd90e3ecd7f75ec1c,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbe2313305ac2986d7c3ac615d63394d0e25e195fc38945690d89a843fe6e15ac,3,22580958,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,7.587633654e-07,1.8969084135e-06,1.1381450481e-06
STATICCALL,200,32,32,32,0xa1995af511b8fc57284fc540e2396b52de076c6c375fc1327df304888b2350e,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbe2313305ac2986d7c3ac615d63394d0e25e195fc38945690d89a843fe6e15ac,3,22580958,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,7.587633654e-07,1.8969084135e-06,1.1381450481e-06
STATICCALL,1349,32,32,32,0x25a4a89511e4b4fa2ea418acd2e0bd662dbb0a9d6fc42a0a6e91df4b866548f0,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbe2313305ac2986d7c3ac615d63394d0e25e195fc38945690d89a843fe6e15ac,3,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
STATICCALL,1349,32,32,32,0x21ecaab6ce49e9fb0cb49d88ee9766b4c3f883f23a71ff5c630ee239fa24c9fc,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbe2313305ac2986d7c3ac615d63394d0e25e195fc38945690d89a843fe6e15ac,3,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
